city1,city2,year,distance,total_passengers,estimated_revenue,avg_fare,route,revenue_decile,route_performance_group
"Albuquerque, NM","Phoenix, AZ",2016,328.0,2685,449644.37,167.4653147113594,"Albuquerque, NM → Phoenix, AZ",6,Middle 80%
"Albuquerque, NM","Phoenix, AZ",2017,328.0,2656,417636.05,157.24248870481927,"Albuquerque, NM → Phoenix, AZ",5,Middle 80%
"Albuquerque, NM","Phoenix, AZ",2018,328.0,2813,426553.8,151.63661571276216,"Albuquerque, NM → Phoenix, AZ",5,Middle 80%
"Albuquerque, NM","Phoenix, AZ",2019,328.0,2625,466331.94,177.65026285714285,"Albuquerque, NM → Phoenix, AZ",5,Middle 80%
"Albuquerque, NM","Phoenix, AZ",2020,328.0,965,144528.59,149.77055958549224,"Albuquerque, NM → Phoenix, AZ",6,Middle 80%
"Albuquerque, NM","Phoenix, AZ",2021,328.0,1517,252241.85,166.27676334871458,"Albuquerque, NM → Phoenix, AZ",5,Middle 80%
"Albuquerque, NM","Phoenix, AZ",2022,328.0,2199,383009.5,174.1743974533879,"Albuquerque, NM → Phoenix, AZ",5,Middle 80%
"Albuquerque, NM","Phoenix, AZ",2023,328.0,2481,465061.2,187.4490931076179,"Albuquerque, NM → Phoenix, AZ",5,Middle 80%
"Albuquerque, NM","San Francisco, CA (Metropolitan Area)",2010,896.0,2663,469175.78,176.1831693578671,"Albuquerque, NM → San Francisco, CA (Metropolitan Area)",7,Middle 80%
"Albuquerque, NM","San Francisco, CA (Metropolitan Area)",2011,896.0,2555,511744.7,200.29146771037182,"Albuquerque, NM → San Francisco, CA (Metropolitan Area)",6,Middle 80%
"Albuquerque, NM","San Francisco, CA (Metropolitan Area)",2012,896.0,2523,498180.99,197.4558026159334,"Albuquerque, NM → San Francisco, CA (Metropolitan Area)",6,Middle 80%
"Albuquerque, NM","San Francisco, CA (Metropolitan Area)",2013,896.0,2470,498740.49,201.91922672064777,"Albuquerque, NM → San Francisco, CA (Metropolitan Area)",6,Middle 80%
"Albuquerque, NM","San Francisco, CA (Metropolitan Area)",2014,896.0,2467,536539.19,217.48649777057153,"Albuquerque, NM → San Francisco, CA (Metropolitan Area)",6,Middle 80%
"Albuquerque, NM","San Francisco, CA (Metropolitan Area)",2015,896.0,2494,555452.0599999999,222.7153408179631,"Albuquerque, NM → San Francisco, CA (Metropolitan Area)",6,Middle 80%
"Albuquerque, NM","San Francisco, CA (Metropolitan Area)",2016,896.0,2493,560076.54,224.65966305655837,"Albuquerque, NM → San Francisco, CA (Metropolitan Area)",6,Middle 80%
"Albuquerque, NM","San Francisco, CA (Metropolitan Area)",2017,896.0,2542,541115.98,212.8701730920535,"Albuquerque, NM → San Francisco, CA (Metropolitan Area)",6,Middle 80%
"Albuquerque, NM","San Francisco, CA (Metropolitan Area)",2018,896.0,2901,543999.99,187.52154084798346,"Albuquerque, NM → San Francisco, CA (Metropolitan Area)",6,Middle 80%
"Albuquerque, NM","San Francisco, CA (Metropolitan Area)",2019,896.0,2889,577403.96,199.86291450328832,"Albuquerque, NM → San Francisco, CA (Metropolitan Area)",6,Middle 80%
"Albuquerque, NM","San Francisco, CA (Metropolitan Area)",2020,896.0,681,128272.69,188.35930983847283,"Albuquerque, NM → San Francisco, CA (Metropolitan Area)",5,Middle 80%
"Albuquerque, NM","San Francisco, CA (Metropolitan Area)",2021,896.0,1348,289422.85,214.7053783382789,"Albuquerque, NM → San Francisco, CA (Metropolitan Area)",6,Middle 80%
"Albuquerque, NM","San Francisco, CA (Metropolitan Area)",2022,896.0,1962,455333.07999999996,232.0759836901121,"Albuquerque, NM → San Francisco, CA (Metropolitan Area)",5,Middle 80%
"Albuquerque, NM","San Francisco, CA (Metropolitan Area)",2023,896.0,2038,504632.53,247.6116437684004,"Albuquerque, NM → San Francisco, CA (Metropolitan Area)",5,Middle 80%
"Albuquerque, NM","Washington, DC (Metropolitan Area)",2010,1670.0,2506,667485.51,266.3549521149242,"Albuquerque, NM → Washington, DC (Metropolitan Area)",8,Middle 80%
"Albuquerque, NM","Washington, DC (Metropolitan Area)",2011,1670.0,2420,677861.95,280.10824380165286,"Albuquerque, NM → Washington, DC (Metropolitan Area)",7,Middle 80%
"Albuquerque, NM","Washington, DC (Metropolitan Area)",2012,1670.0,2244,635504.49,283.2016443850267,"Albuquerque, NM → Washington, DC (Metropolitan Area)",7,Middle 80%
"Albuquerque, NM","Washington, DC (Metropolitan Area)",2013,1670.0,2215,598289.98,270.10834311512417,"Albuquerque, NM → Washington, DC (Metropolitan Area)",7,Middle 80%
"Albuquerque, NM","Washington, DC (Metropolitan Area)",2014,1670.0,2164,614207.92,283.8299075785582,"Albuquerque, NM → Washington, DC (Metropolitan Area)",7,Middle 80%
"Albuquerque, NM","Washington, DC (Metropolitan Area)",2015,1670.0,2189,606006.5700000001,276.8417405207858,"Albuquerque, NM → Washington, DC (Metropolitan Area)",7,Middle 80%
"Albuquerque, NM","Washington, DC (Metropolitan Area)",2016,1670.0,2228,625586.54,280.7839048473968,"Albuquerque, NM → Washington, DC (Metropolitan Area)",7,Middle 80%
"Albuquerque, NM","Washington, DC (Metropolitan Area)",2017,1670.0,2230,637905.5700000001,286.0563094170404,"Albuquerque, NM → Washington, DC (Metropolitan Area)",7,Middle 80%
"Albuquerque, NM","Washington, DC (Metropolitan Area)",2018,1670.0,2274,655587.73,288.2971547933157,"Albuquerque, NM → Washington, DC (Metropolitan Area)",7,Middle 80%
"Albuquerque, NM","Washington, DC (Metropolitan Area)",2019,1670.0,2254,688994.1699999999,305.676206743567,"Albuquerque, NM → Washington, DC (Metropolitan Area)",7,Middle 80%
"Albuquerque, NM","Washington, DC (Metropolitan Area)",2020,1670.0,617,156178.13999999998,253.12502431118313,"Albuquerque, NM → Washington, DC (Metropolitan Area)",6,Middle 80%
"Albuquerque, NM","Washington, DC (Metropolitan Area)",2021,1670.0,1066,292847.67,274.7163883677298,"Albuquerque, NM → Washington, DC (Metropolitan Area)",6,Middle 80%
"Albuquerque, NM","Washington, DC (Metropolitan Area)",2022,1670.0,1598,541079.1,338.5976846057572,"Albuquerque, NM → Washington, DC (Metropolitan Area)",6,Middle 80%
"Albuquerque, NM","Washington, DC (Metropolitan Area)",2023,1670.0,1861,603805.53,324.4521923696937,"Albuquerque, NM → Washington, DC (Metropolitan Area)",6,Middle 80%
"Allentown/Bethlehem/Easton, PA","Tampa, FL (Metropolitan Area)",2020,970.0,185,19836.47,107.22416216216217,"Allentown/Bethlehem/Easton, PA → Tampa, FL (Metropolitan Area)",1,Bottom 10%
"Allentown/Bethlehem/Easton, PA","Tampa, FL (Metropolitan Area)",2021,970.0,389,38161.369999999995,98.10120822622106,"Allentown/Bethlehem/Easton, PA → Tampa, FL (Metropolitan Area)",1,Bottom 10%
"Allentown/Bethlehem/Easton, PA","Tampa, FL (Metropolitan Area)",2022,970.0,780,88148.84999999999,113.01134615384615,"Allentown/Bethlehem/Easton, PA → Tampa, FL (Metropolitan Area)",1,Bottom 10%
"Allentown/Bethlehem/Easton, PA","Tampa, FL (Metropolitan Area)",2023,970.0,662,81495.83,123.10548338368581,"Allentown/Bethlehem/Easton, PA → Tampa, FL (Metropolitan Area)",1,Bottom 10%
"Amarillo, TX","Dallas/Fort Worth, TX",2010,324.0,2050,229130.62,111.77103414634146,"Amarillo, TX → Dallas/Fort Worth, TX",4,Middle 80%
"Amarillo, TX","Dallas/Fort Worth, TX",2011,323.5,2102,251322.09999999998,119.56332064700284,"Amarillo, TX → Dallas/Fort Worth, TX",4,Middle 80%
"Amarillo, TX","Dallas/Fort Worth, TX",2012,323.0,2032,255507.21,125.7417372047244,"Amarillo, TX → Dallas/Fort Worth, TX",4,Middle 80%
"Amarillo, TX","Dallas/Fort Worth, TX",2013,323.0,1756,245433.87,139.76871867881547,"Amarillo, TX → Dallas/Fort Worth, TX",4,Middle 80%
"Amarillo, TX","Dallas/Fort Worth, TX",2014,323.0,1605,253596.0,158.003738317757,"Amarillo, TX → Dallas/Fort Worth, TX",4,Middle 80%
"Amarillo, TX","Dallas/Fort Worth, TX",2015,323.0,1423,251594.94,176.80600140548137,"Amarillo, TX → Dallas/Fort Worth, TX",4,Middle 80%
"Amarillo, TX","Dallas/Fort Worth, TX",2016,323.0,1284,230814.24,179.7618691588785,"Amarillo, TX → Dallas/Fort Worth, TX",3,Middle 80%
"Amarillo, TX","Dallas/Fort Worth, TX",2017,323.0,1259,234625.82,186.35887212073075,"Amarillo, TX → Dallas/Fort Worth, TX",3,Middle 80%
"Amarillo, TX","Dallas/Fort Worth, TX",2018,323.0,1254,232531.45,185.4317783094099,"Amarillo, TX → Dallas/Fort Worth, TX",3,Middle 80%
"Amarillo, TX","Dallas/Fort Worth, TX",2019,323.0,1155,229571.5,198.76320346320347,"Amarillo, TX → Dallas/Fort Worth, TX",3,Middle 80%
"Amarillo, TX","Dallas/Fort Worth, TX",2020,323.0,512,79954.01,156.16017578125,"Amarillo, TX → Dallas/Fort Worth, TX",4,Middle 80%
"Amarillo, TX","Dallas/Fort Worth, TX",2021,323.0,855,125151.64,146.3761871345029,"Amarillo, TX → Dallas/Fort Worth, TX",3,Middle 80%
"Amarillo, TX","Dallas/Fort Worth, TX",2022,323.0,1053,177386.38,168.45810066476733,"Amarillo, TX → Dallas/Fort Worth, TX",2,Middle 80%
"Amarillo, TX","Dallas/Fort Worth, TX",2023,323.0,1008,192281.5,190.75545634920636,"Amarillo, TX → Dallas/Fort Worth, TX",2,Middle 80%
"Amarillo, TX","Houston, TX",2010,538.0,863,153620.03,178.00698725376594,"Amarillo, TX → Houston, TX",2,Middle 80%
"Amarillo, TX","Houston, TX",2011,537.5,735,166957.11,227.15253061224487,"Amarillo, TX → Houston, TX",2,Middle 80%
"Amarillo, TX","Houston, TX",2012,537.0,781,186469.12,238.75687580025607,"Amarillo, TX → Houston, TX",3,Middle 80%
"Amarillo, TX","Houston, TX",2013,537.0,712,177064.56,248.6861797752809,"Amarillo, TX → Houston, TX",3,Middle 80%
"Amarillo, TX","Houston, TX",2014,537.0,552,133015.81,240.97067028985506,"Amarillo, TX → Houston, TX",2,Middle 80%
"Amarillo, TX","Houston, TX",2015,537.0,156,36733.29,235.4698076923077,"Amarillo, TX → Houston, TX",1,Bottom 10%
"Amarillo, TX","Houston, TX",2018,537.0,200,37210.479999999996,186.05239999999998,"Amarillo, TX → Houston, TX",1,Bottom 10%
"Amarillo, TX","Houston, TX",2020,537.0,191,28829.980000000003,150.9423036649215,"Amarillo, TX → Houston, TX",2,Middle 80%
"Appleton, WI","Phoenix, AZ",2020,1463.0,210,22874.53,108.92633333333333,"Appleton, WI → Phoenix, AZ",1,Bottom 10%
"Appleton, WI","Phoenix, AZ",2021,1463.0,136,17639.98,129.70573529411763,"Appleton, WI → Phoenix, AZ",1,Bottom 10%
"Appleton, WI","Phoenix, AZ",2022,1463.0,201,32874.07,163.55258706467663,"Appleton, WI → Phoenix, AZ",1,Bottom 10%
"Appleton, WI","Phoenix, AZ",2023,1463.0,252,51787.56999999999,205.50623015873012,"Appleton, WI → Phoenix, AZ",1,Bottom 10%
"Appleton, WI","Tampa, FL (Metropolitan Area)",2021,1173.0,116,16696.86,143.93844827586207,"Appleton, WI → Tampa, FL (Metropolitan Area)",1,Bottom 10%
"Asheville, NC","Boston, MA (Metropolitan Area)",2022,788.0,303,46938.079999999994,154.91115511551152,"Asheville, NC → Boston, MA (Metropolitan Area)",1,Bottom 10%
"Asheville, NC","Boston, MA (Metropolitan Area)",2023,788.0,588,97871.76,166.44857142857143,"Asheville, NC → Boston, MA (Metropolitan Area)",1,Bottom 10%
"Asheville, NC","Chicago, IL",2012,536.0,365,58527.62,160.34964383561643,"Asheville, NC → Chicago, IL",1,Bottom 10%
"Asheville, NC","Chicago, IL",2013,536.0,193,31044.84,160.85409326424872,"Asheville, NC → Chicago, IL",1,Bottom 10%
"Asheville, NC","Chicago, IL",2023,536.0,528,102277.52,193.70742424242425,"Asheville, NC → Chicago, IL",1,Bottom 10%
"Asheville, NC","Miami, FL (Metropolitan Area)",2015,677.0,179,28284.120000000003,158.01184357541902,"Asheville, NC → Miami, FL (Metropolitan Area)",1,Bottom 10%
"Asheville, NC","Miami, FL (Metropolitan Area)",2016,677.0,448,61432.5,137.12611607142858,"Asheville, NC → Miami, FL (Metropolitan Area)",1,Bottom 10%
"Asheville, NC","Miami, FL (Metropolitan Area)",2017,677.0,915,123735.11,135.22962841530054,"Asheville, NC → Miami, FL (Metropolitan Area)",2,Middle 80%
"Asheville, NC","Miami, FL (Metropolitan Area)",2018,677.0,1202,143609.9,119.47579034941764,"Asheville, NC → Miami, FL (Metropolitan Area)",2,Middle 80%
"Asheville, NC","Miami, FL (Metropolitan Area)",2019,677.0,1242,133051.7,107.12697262479873,"Asheville, NC → Miami, FL (Metropolitan Area)",2,Middle 80%
"Asheville, NC","Miami, FL (Metropolitan Area)",2020,677.0,278,30855.84,110.99223021582733,"Asheville, NC → Miami, FL (Metropolitan Area)",2,Middle 80%
"Asheville, NC","Miami, FL (Metropolitan Area)",2021,677.0,1002,118918.43,118.68106786427145,"Asheville, NC → Miami, FL (Metropolitan Area)",3,Middle 80%
"Asheville, NC","Miami, FL (Metropolitan Area)",2022,677.0,1298,200800.99,154.7003004622496,"Asheville, NC → Miami, FL (Metropolitan Area)",3,Middle 80%
"Asheville, NC","Miami, FL (Metropolitan Area)",2023,677.0,1543,205664.85,133.28895009721322,"Asheville, NC → Miami, FL (Metropolitan Area)",2,Middle 80%
"Asheville, NC","New York City, NY (Metropolitan Area)",2012,633.0,505,106267.29999999999,210.43029702970296,"Asheville, NC → New York City, NY (Metropolitan Area)",2,Middle 80%
"Asheville, NC","New York City, NY (Metropolitan Area)",2013,633.0,384,83336.81,217.02294270833332,"Asheville, NC → New York City, NY (Metropolitan Area)",1,Bottom 10%
"Asheville, NC","New York City, NY (Metropolitan Area)",2014,633.0,174,43650.579999999994,250.86540229885054,"Asheville, NC → New York City, NY (Metropolitan Area)",1,Bottom 10%
"Asheville, NC","New York City, NY (Metropolitan Area)",2017,633.0,1166,175139.25,150.20518867924528,"Asheville, NC → New York City, NY (Metropolitan Area)",2,Middle 80%
"Asheville, NC","New York City, NY (Metropolitan Area)",2018,633.0,1089,184441.6,169.36786042240587,"Asheville, NC → New York City, NY (Metropolitan Area)",2,Middle 80%
"Asheville, NC","New York City, NY (Metropolitan Area)",2019,633.0,789,138948.30000000002,176.1068441064639,"Asheville, NC → New York City, NY (Metropolitan Area)",2,Middle 80%
"Asheville, NC","New York City, NY (Metropolitan Area)",2021,633.0,770,131668.09,170.9975194805195,"Asheville, NC → New York City, NY (Metropolitan Area)",3,Middle 80%
"Asheville, NC","New York City, NY (Metropolitan Area)",2022,633.0,1359,270051.98,198.71374540103017,"Asheville, NC → New York City, NY (Metropolitan Area)",3,Middle 80%
"Asheville, NC","New York City, NY (Metropolitan Area)",2023,617.0,1651,333021.77,201.70912780133253,"Asheville, NC → New York City, NY (Metropolitan Area)",4,Middle 80%
"Asheville, NC","Tampa, FL (Metropolitan Area)",2011,514.0,176,19773.6,112.35,"Asheville, NC → Tampa, FL (Metropolitan Area)",1,Bottom 10%
"Asheville, NC","Tampa, FL (Metropolitan Area)",2016,519.0,173,21869.33,126.41231213872834,"Asheville, NC → Tampa, FL (Metropolitan Area)",1,Bottom 10%
"Asheville, NC","Tampa, FL (Metropolitan Area)",2017,519.0,178,22209.629999999997,124.773202247191,"Asheville, NC → Tampa, FL (Metropolitan Area)",1,Bottom 10%
"Asheville, NC","Tampa, FL (Metropolitan Area)",2018,519.0,443,49764.86,112.33602708803612,"Asheville, NC → Tampa, FL (Metropolitan Area)",1,Bottom 10%
"Asheville, NC","Tampa, FL (Metropolitan Area)",2019,519.0,276,28828.8,104.45217391304348,"Asheville, NC → Tampa, FL (Metropolitan Area)",1,Bottom 10%
"Asheville, NC","Tampa, FL (Metropolitan Area)",2020,519.0,230,24856.370000000003,108.0711739130435,"Asheville, NC → Tampa, FL (Metropolitan Area)",2,Middle 80%
"Asheville, NC","Tampa, FL (Metropolitan Area)",2021,519.0,776,86584.48,111.57793814432989,"Asheville, NC → Tampa, FL (Metropolitan Area)",2,Middle 80%
"Asheville, NC","Tampa, FL (Metropolitan Area)",2022,519.0,777,104660.85,134.69864864864866,"Asheville, NC → Tampa, FL (Metropolitan Area)",2,Middle 80%
"Asheville, NC","Tampa, FL (Metropolitan Area)",2023,519.0,1044,123601.97,118.39269157088123,"Asheville, NC → Tampa, FL (Metropolitan Area)",2,Middle 80%
"Ashland, WV","Tampa, FL (Metropolitan Area)",2021,721.0,158,13765.099999999999,87.12088607594936,"Ashland, WV → Tampa, FL (Metropolitan Area)",1,Bottom 10%
"Aspen, CO","Chicago, IL",2021,1013.0,105,25203.15,240.03,"Aspen, CO → Chicago, IL",1,Bottom 10%
"Aspen, CO","Dallas/Fort Worth, TX",2021,701.0,87,25445.760000000002,292.48,"Aspen, CO → Dallas/Fort Worth, TX",1,Bottom 10%
"Aspen, CO","Los Angeles, CA (Metropolitan Area)",2010,737.0,187,54544.200000000004,291.6802139037433,"Aspen, CO → Los Angeles, CA (Metropolitan Area)",1,Bottom 10%
"Aspen, CO","Los Angeles, CA (Metropolitan Area)",2011,737.0,164,51364.39,313.1975,"Aspen, CO → Los Angeles, CA (Metropolitan Area)",1,Bottom 10%
"Aspen, CO","Los Angeles, CA (Metropolitan Area)",2012,737.0,186,59798.770000000004,321.4987634408602,"Aspen, CO → Los Angeles, CA (Metropolitan Area)",1,Bottom 10%
"Aspen, CO","Los Angeles, CA (Metropolitan Area)",2013,737.0,217,70927.75,326.85599078341016,"Aspen, CO → Los Angeles, CA (Metropolitan Area)",1,Bottom 10%
"Aspen, CO","Los Angeles, CA (Metropolitan Area)",2014,737.0,212,70643.49999999999,333.22405660377353,"Aspen, CO → Los Angeles, CA (Metropolitan Area)",1,Bottom 10%
"Aspen, CO","Los Angeles, CA (Metropolitan Area)",2015,737.0,227,83231.17,366.65713656387663,"Aspen, CO → Los Angeles, CA (Metropolitan Area)",1,Bottom 10%
"Aspen, CO","Los Angeles, CA (Metropolitan Area)",2016,737.0,224,76474.93000000001,341.40593750000005,"Aspen, CO → Los Angeles, CA (Metropolitan Area)",1,Bottom 10%
"Aspen, CO","Los Angeles, CA (Metropolitan Area)",2017,737.0,239,85934.1,359.5569037656904,"Aspen, CO → Los Angeles, CA (Metropolitan Area)",1,Bottom 10%
"Aspen, CO","Los Angeles, CA (Metropolitan Area)",2018,737.0,228,88146.26,386.6064035087719,"Aspen, CO → Los Angeles, CA (Metropolitan Area)",2,Middle 80%
"Aspen, CO","Los Angeles, CA (Metropolitan Area)",2019,737.0,273,91466.29,335.0413553113553,"Aspen, CO → Los Angeles, CA (Metropolitan Area)",1,Bottom 10%
"Aspen, CO","Los Angeles, CA (Metropolitan Area)",2020,737.0,256,78905.35,308.2240234375,"Aspen, CO → Los Angeles, CA (Metropolitan Area)",4,Middle 80%
"Aspen, CO","Los Angeles, CA (Metropolitan Area)",2021,737.0,144,37123.38999999999,257.8013194444444,"Aspen, CO → Los Angeles, CA (Metropolitan Area)",1,Bottom 10%
"Aspen, CO","Los Angeles, CA (Metropolitan Area)",2022,737.0,339,103629.58,305.69197640117994,"Aspen, CO → Los Angeles, CA (Metropolitan Area)",2,Middle 80%
"Aspen, CO","Los Angeles, CA (Metropolitan Area)",2023,737.0,277,107496.59,388.07433212996386,"Aspen, CO → Los Angeles, CA (Metropolitan Area)",1,Bottom 10%
"Aspen, CO","Miami, FL (Metropolitan Area)",2021,1796.0,104,41647.69,400.4585576923077,"Aspen, CO → Miami, FL (Metropolitan Area)",1,Bottom 10%
"Aspen, CO","New York City, NY (Metropolitan Area)",2010,1750.0,177,65660.12000000001,370.9611299435029,"Aspen, CO → New York City, NY (Metropolitan Area)",1,Bottom 10%
"Aspen, CO","New York City, NY (Metropolitan Area)",2011,1750.0,187,79389.87,424.54475935828873,"Aspen, CO → New York City, NY (Metropolitan Area)",1,Bottom 10%
"Aspen, CO","New York City, NY (Metropolitan Area)",2012,1750.0,172,74332.17,432.16377906976743,"Aspen, CO → New York City, NY (Metropolitan Area)",2,Middle 80%
"Aspen, CO","New York City, NY (Metropolitan Area)",2013,1750.0,183,89959.34,491.5810928961748,"Aspen, CO → New York City, NY (Metropolitan Area)",2,Middle 80%
"Aspen, CO","New York City, NY (Metropolitan Area)",2014,1750.0,187,95798.51,512.2914973262032,"Aspen, CO → New York City, NY (Metropolitan Area)",2,Middle 80%
"Aspen, CO","New York City, NY (Metropolitan Area)",2015,1750.0,198,99946.12000000001,504.7783838383839,"Aspen, CO → New York City, NY (Metropolitan Area)",2,Middle 80%
"Aspen, CO","New York City, NY (Metropolitan Area)",2016,1750.0,233,111155.20000000001,477.0609442060086,"Aspen, CO → New York City, NY (Metropolitan Area)",2,Middle 80%
"Aspen, CO","New York City, NY (Metropolitan Area)",2017,1750.0,216,116791.63999999998,540.7020370370369,"Aspen, CO → New York City, NY (Metropolitan Area)",2,Middle 80%
"Aspen, CO","New York City, NY (Metropolitan Area)",2018,1750.0,204,108385.68999999999,531.3024019607842,"Aspen, CO → New York City, NY (Metropolitan Area)",2,Middle 80%
